,champion,patch,games,dmgtaken/min,dmgdealt/min,Class,color,season,patchnum,internal
3328,Shyvana,8.24,80173,2187.418541,559.8991808,Fighter,#664A40,8,24,24
3329,Singed,8.24,57501,1934.638503,608.4205217,Specialist,#EB8596,8,24,24
3330,Sion,8.24,145210,2711.205828,551.4898326,Tank,#393663,8,24,24
3331,Sivir,8.24,132343,1012.077831,613.4161263,Marksman,#0D1F22,8,24,24
3332,Skarner,8.24,16113,2296.614181,357.5716748,Fighter,#664A40,8,24,24
3333,Sona,8.24,196937,1216.894903,414.0641986,Support,#FFB733,8,24,24
3334,Soraka,8.24,206387,1339.685075,259.8503113,Support,#FFB733,8,24,24
3335,Swain,8.24,70868,1709.209682,708.8147271,Mage,#25BAA4,8,24,24
3336,Syndra,8.24,62738,939.9836279,705.7208609,Mage,#25BAA4,8,24,24
3337,Tahm Kench,8.24,58979,2225.17842,421.8101574,Support,#FFB733,8,24,24
3338,Taliyah,8.24,24596,1245.741065,701.9788998,Mage,#25BAA4,8,24,24
3339,Talon,8.24,120844,1365.304809,681.5553215,Assassin,#ED2941,8,24,24
3340,Taric,8.24,56075,1837.53721,216.0253028,Support,#FFB733,8,24,24
3341,Teemo,8.24,305863,1097.851857,792.6402288,Specialist,#EB8596,8,24,24
3342,Thresh,8.24,458194,1330.790578,282.8959104,Support,#FFB733,8,24,24
3343,Tristana,8.24,199854,1043.897898,604.6044451,Marksman,#0D1F22,8,24,24
3344,Trundle,8.24,43460,2454.950687,446.9910575,Fighter,#664A40,8,24,24
3345,Tryndamere,8.24,210202,3950.889311,559.4642362,Assassin,#ED2941,8,24,24
3346,Twisted Fate,8.24,80442,1118.01192,607.8967092,Mage,#25BAA4,8,24,24
3347,Twitch,8.24,227342,1172.998722,668.6356417,Marksman,#0D1F22,8,24,24
3348,Udyr,8.24,216722,2209.521123,437.614571,Fighter,#664A40,8,24,24
3349,Urgot,8.24,143984,1969.386492,604.148021,Fighter,#664A40,8,24,24
3350,Varus,8.24,106324,992.8203314,595.9105614,Marksman,#0D1F22,8,24,24
3351,Vayne,8.24,329633,1150.475239,601.7820449,Marksman,#0D1F22,8,24,24
3352,Veigar,8.24,252786,890.0028088,666.1447965,Mage,#25BAA4,8,24,24
3353,Vel'Koz,8.24,151444,793.8506871,756.3598078,Mage,#25BAA4,8,24,24
3354,Vi,8.24,116352,1928.034455,509.6525259,Fighter,#664A40,8,24,24
3355,Viktor,8.24,78075,1203.019229,714.6581578,Mage,#25BAA4,8,24,24
3356,Vladimir,8.24,103912,2145.284334,705.42084,Mage,#25BAA4,8,24,24
3357,Volibear,8.24,77434,2204.400744,477.749546,Fighter,#664A40,8,24,24
3358,Warwick,8.24,163030,2667.351116,455.9564108,Fighter,#664A40,8,24,24
3359,Wukong,8.24,121089,1544.08372,597.8077287,Fighter,#664A40,8,24,24
3360,Xayah,8.24,92930,997.6786064,606.7187149,Marksman,#0D1F22,8,24,24
3361,Xerath,8.24,122953,763.6021418,788.7228945,Mage,#25BAA4,8,24,24
3362,Xin Zhao,8.24,197933,2178.863008,529.5524501,Fighter,#664A40,8,24,24
3363,Yasuo,8.24,490226,1603.563981,655.0074096,Assassin,#ED2941,8,24,24
3364,Yorick,8.24,56730,1932.677794,634.5416208,Fighter,#664A40,8,24,24
3365,Zac,8.24,42028,3068.669712,420.1527961,Tank,#393663,8,24,24
3366,Zed,8.24,298241,1242.570316,733.7079526,Assassin,#ED2941,8,24,24
3367,Ziggs,8.24,74170,817.4522817,805.7866834,Mage,#25BAA4,8,24,24
3368,Zilean,8.24,95408,1018.885877,454.7471615,Specialist,#EB8596,8,24,24
3369,Zoe,8.24,109014,967.4956737,720.482155,Mage,#25BAA4,8,24,24
3370,Zyra,8.24,220927,795.901816,673.0452426,Support,#FFB733,8,24,24
3371,Aatrox,9.01,99038,2192.553006,598.2080022,Fighter,#664A40,9,1,25
3372,Ahri,9.01,116209,1033.857781,691.5929947,Mage,#25BAA4,9,1,25
3373,Akali,9.01,86566,1487.173364,598.0003628,Assassin,#ED2941,9,1,25
3374,Alistar,9.01,59668,2098.179341,263.7637083,Tank,#393663,9,1,25
3375,Amumu,9.01,54805,2197.158983,482.6762581,Tank,#393663,9,1,25
3376,Anivia,9.01,34662,1305.419603,615.8972555,Mage,#25BAA4,9,1,25
3377,Annie,9.01,54911,914.3389065,685.4805312,Mage,#25BAA4,9,1,25
3378,Ashe,9.01,113121,1000.991469,610.1309659,Marksman,#0D1F22,9,1,25
3379,Aurelion Sol,9.01,8844,1263.329037,622.018167,Mage,#25BAA4,9,1,25
3380,Azir,9.01,18296,1051.552399,652.1009187,Specialist,#EB8596,9,1,25
3381,Bard,9.01,46882,1159.505823,447.1979833,Support,#FFB733,9,1,25
3382,Blitzcrank,9.01,101965,1598.455226,329.9697021,Support,#FFB733,9,1,25
3383,Brand,9.01,147302,922.0404832,743.8617865,Mage,#25BAA4,9,1,25
3384,Braum,9.01,47181,1554.197609,236.6578495,Tank,#393663,9,1,25
3385,Caitlyn,9.01,163731,983.1718706,652.7910466,Marksman,#0D1F22,9,1,25
3386,Camille,9.01,59736,1889.310937,506.5318126,Fighter,#664A40,9,1,25
3387,Cassiopeia,9.01,54373,1196.754811,698.719412,Mage,#25BAA4,9,1,25
3388,Cho'Gath,9.01,43371,2253.117418,557.098952,Specialist,#EB8596,9,1,25
3389,Corki,9.01,19518,1165.728576,744.143809,Marksman,#0D1F22,9,1,25
3390,Darius,9.01,125669,1972.864975,577.8446115,Fighter,#664A40,9,1,25
3391,Diana,9.01,64867,1570.115811,685.7334825,Fighter,#664A40,9,1,25
3392,Dr. Mundo,9.01,33098,2699.912464,590.7584391,Fighter,#664A40,9,1,25
3393,Draven,9.01,88722,1183.992433,699.8545836,Marksman,#0D1F22,9,1,25
3394,Ekko,9.01,84251,1731.925242,646.9067098,Assassin,#ED2941,9,1,25
3395,Elise,9.01,33843,1476.296843,563.5451161,Fighter,#664A40,9,1,25
3396,Evelynn,9.01,48876,1527.658413,625.0641815,Assassin,#ED2941,9,1,25
3397,Ezreal,9.01,226576,969.7612966,740.718434,Marksman,#0D1F22,9,1,25
3398,Fiddlesticks,9.01,52875,1270.799454,555.0018294,Specialist,#EB8596,9,1,25
3399,Fiora,9.01,67862,1984.450062,620.990258,Assassin,#ED2941,9,1,25
3400,Fizz,9.01,74797,1206.688172,647.3674796,Assassin,#ED2941,9,1,25
3401,Galio,9.01,126260,1777.198512,667.3589249,Tank,#393663,9,1,25
3402,Gangplank,9.01,33235,1456.34279,649.6475268,Specialist,#EB8596,9,1,25
3403,Garen,9.01,125811,2311.81323,580.7728669,Fighter,#664A40,9,1,25
3404,Gnar,9.01,23480,1633.153344,595.4703831,Specialist,#EB8596,9,1,25
3405,Gragas,9.01,35515,1937.999048,513.8379136,Tank,#393663,9,1,25
3406,Graves,9.01,87446,1605.300766,606.3180033,Specialist,#EB8596,9,1,25
3407,Hecarim,9.01,37148,2317.977799,530.4093357,Fighter,#664A40,9,1,25
3408,Heimerdinger,9.01,44905,980.083375,780.6930522,Specialist,#EB8596,9,1,25
3409,Illaoi,9.01,58905,2177.833852,758.8103836,Fighter,#664A40,9,1,25
3410,Irelia,9.01,105924,1790.184896,590.5871582,Fighter,#664A40,9,1,25
3411,Ivern,9.01,11033,1256.320744,301.9341201,Support,#FFB733,9,1,25
3412,Janna,9.01,63471,992.6651566,297.8618977,Support,#FFB733,9,1,25
3413,Jarvan IV,9.01,49096,1945.35217,486.2419787,Fighter,#664A40,9,1,25
3414,Jax,9.01,213105,1754.506654,558.9702065,Assassin,#ED2941,9,1,25
3415,Jayce,9.01,34472,1289.345334,710.2318205,Mage,#25BAA4,9,1,25
3416,Jhin,9.01,168713,993.7760177,661.4782978,Marksman,#0D1F22,9,1,25
3417,Jinx,9.01,146990,1016.105471,659.023086,Marksman,#0D1F22,9,1,25
3418,Kai'Sa,9.01,199639,1116.238119,625.7838873,Marksman,#0D1F22,9,1,25
3419,Kalista,9.01,36159,1172.733993,610.762911,Marksman,#0D1F22,9,1,25
3420,Karma,9.01,55474,1072.342329,477.8978238,Support,#FFB733,9,1,25
3421,Karthus,9.01,67204,1240.173074,936.3180178,Mage,#25BAA4,9,1,25
3422,Kassadin,9.01,63663,1696.608573,666.931606,Assassin,#ED2941,9,1,25
3423,Katarina,9.01,61575,1433.12522,726.8558298,Assassin,#ED2941,9,1,25
3424,Kayle,9.01,23766,1448.186295,538.3799387,Specialist,#EB8596,9,1,25
3425,Kayn,9.01,142157,2240.437149,577.3515413,Assassin,#ED2941,9,1,25
3426,Kennen,9.01,29521,1169.757337,645.1825368,Specialist,#EB8596,9,1,25
3427,Kha'Zix,9.01,138976,2004.827463,577.3424167,Assassin,#ED2941,9,1,25
3428,Kindred,9.01,43748,1749.710621,604.7035903,Marksman,#0D1F22,9,1,25
3429,Kled,9.01,36931,2136.417877,635.5186433,Fighter,#664A40,9,1,25
3430,Kog'Maw,9.01,21991,1090.414556,765.9694044,Marksman,#0D1F22,9,1,25
3431,LeBlanc,9.01,66789,1071.732522,652.3493333,Mage,#25BAA4,9,1,25
3432,Lee Sin,9.01,158926,2022.727571,497.4879411,Fighter,#664A40,9,1,25
3433,Leona,9.01,115506,1711.480722,260.7783126,Tank,#393663,9,1,25
3434,Lissandra,9.01,54954,1180.01907,612.3456689,Mage,#25BAA4,9,1,25
3435,Lucian,9.01,229881,1172.951131,658.6025054,Marksman,#0D1F22,9,1,25
3436,Lulu,9.01,64553,830.7208694,255.4296108,Support,#FFB733,9,1,25
3437,Lux,9.01,245220,782.2992474,631.9226386,Mage,#25BAA4,9,1,25
3438,Malphite,9.01,74534,1743.482748,560.8215226,Tank,#393663,9,1,25
3439,Malzahar,9.01,67497,926.366144,679.2247765,Mage,#25BAA4,9,1,25
3440,Maokai,9.01,24387,2340.221409,494.1928646,Tank,#393663,9,1,25
3441,Master Yi,9.01,152436,1935.856036,595.2241484,Assassin,#ED2941,9,1,25
3442,Miss Fortune,9.01,158143,1000.813785,678.5246326,Marksman,#0D1F22,9,1,25
3443,Mordekaiser,9.01,46965,1994.008593,682.940396,Fighter,#664A40,9,1,25
3444,Morgana,9.01,141823,1068.388083,466.4619987,Support,#FFB733,9,1,25
3445,Nami,9.01,102821,1094.282872,311.5050967,Support,#FFB733,9,1,25
3446,Nasus,9.01,200984,2401.821481,586.8801573,Fighter,#664A40,9,1,25
3447,Nautilus,9.01,49865,1907.810259,361.6194793,Tank,#393663,9,1,25
3448,Neeko,9.01,0,0,0,Mage,#25BAA4,9,1,25
3449,Nidalee,9.01,37101,1807.362683,580.2214191,Specialist,#EB8596,9,1,25
3450,Nocturne,9.01,64737,1906.92437,549.6005513,Assassin,#ED2941,9,1,25
3451,Nunu,9.01,36948,3055.257778,404.0354232,Tank,#393663,9,1,25
3452,Olaf,9.01,29735,2179.522853,590.7249497,Fighter,#664A40,9,1,25
3453,Orianna,9.01,45489,961.6874846,655.3765957,Mage,#25BAA4,9,1,25
3454,Ornn,9.01,40862,1927.323353,489.9356079,Tank,#393663,9,1,25
3455,Pantheon,9.01,89604,1430.382194,607.4691545,Fighter,#664A40,9,1,25
3456,Poppy,9.01,39182,2087.539093,519.5224283,Tank,#393663,9,1,25
3457,Pyke,9.01,153653,1519.302812,373.7837915,Support,#FFB733,9,1,25
3458,Quinn,9.01,30816,1140.734579,678.0532052,Specialist,#EB8596,9,1,25
3459,Rakan,9.01,38153,1309.920065,252.9634106,Support,#FFB733,9,1,25
3460,Rammus,9.01,53855,2660.050377,485.6115714,Tank,#393663,9,1,25
3461,Rek'Sai,9.01,10294,2070.617466,506.617696,Fighter,#664A40,9,1,25
3462,Renekton,9.01,84955,2027.769434,591.5027441,Fighter,#664A40,9,1,25
3463,Rengar,9.01,73645,1907.643989,589.0141257,Fighter,#664A40,9,1,25
3464,Riven,9.01,121205,1733.883407,554.7784924,Assassin,#ED2941,9,1,25
3465,Rumble,9.01,25249,1567.580362,725.8820068,Mage,#25BAA4,9,1,25
3466,Ryze,9.01,34910,1372.110718,628.7162036,Mage,#25BAA4,9,1,25
3467,Sejuani,9.01,57713,2410.870787,438.3059296,Tank,#393663,9,1,25
3468,Shaco,9.01,70437,1479.188301,498.2866379,Assassin,#ED2941,9,1,25
3469,Shen,9.01,38969,1979.359453,385.0172992,Tank,#393663,9,1,25
3470,Shyvana,9.01,35448,2160.537416,551.2085872,Fighter,#664A40,9,1,25
3471,Singed,9.01,26631,1939.101748,621.4318227,Specialist,#EB8596,9,1,25
3472,Sion,9.01,65867,2669.340031,552.1813228,Tank,#393663,9,1,25
3473,Sivir,9.01,101945,1012.26096,654.8853524,Marksman,#0D1F22,9,1,25
3474,Skarner,9.01,7891,2293.124321,356.7921525,Fighter,#664A40,9,1,25
3475,Sona,9.01,106546,1213.996349,415.9262416,Support,#FFB733,9,1,25
3476,Soraka,9.01,104154,1341.105,262.8856412,Support,#FFB733,9,1,25
3477,Swain,9.01,35103,1693.858451,713.2447717,Mage,#25BAA4,9,1,25
3478,Syndra,9.01,29361,937.2557469,708.1306211,Mage,#25BAA4,9,1,25
3479,Tahm Kench,9.01,32315,2184.1398,416.2719978,Support,#FFB733,9,1,25
3480,Taliyah,9.01,10202,1235.02211,716.8733206,Mage,#25BAA4,9,1,25
3481,Talon,9.01,57913,1355.268986,680.7346833,Assassin,#ED2941,9,1,25
3482,Taric,9.01,27649,1825.920392,212.5556412,Support,#FFB733,9,1,25
3483,Teemo,9.01,144046,1094.417805,790.4727019,Specialist,#EB8596,9,1,25
3484,Thresh,9.01,216648,1325.672368,282.0189267,Support,#FFB733,9,1,25
3485,Tristana,9.01,101590,1048.529722,617.2754249,Marksman,#0D1F22,9,1,25
3486,Trundle,9.01,22245,2450.787963,452.6475384,Fighter,#664A40,9,1,25
3487,Tryndamere,9.01,102221,2237.31282,554.7151223,Assassin,#ED2941,9,1,25
3488,Twisted Fate,9.01,37178,1106.10485,609.8810112,Mage,#25BAA4,9,1,25
3489,Twitch,9.01,88991,1175.847471,667.6345092,Marksman,#0D1F22,9,1,25
3490,Udyr,9.01,103682,2209.738924,433.5270373,Fighter,#664A40,9,1,25
3491,Urgot,9.01,76354,1959.934587,603.5909874,Fighter,#664A40,9,1,25
3492,Varus,9.01,48867,990.0017466,606.6041527,Marksman,#0D1F22,9,1,25
3493,Vayne,9.01,267132,1160.698444,626.1123745,Marksman,#0D1F22,9,1,25
3494,Veigar,9.01,124042,883.6745792,668.7273231,Mage,#25BAA4,9,1,25
3495,Vel'Koz,9.01,81211,793.509052,764.36671,Mage,#25BAA4,9,1,25
3496,Vi,9.01,63770,1929.51109,507.2157869,Fighter,#664A40,9,1,25
3497,Viktor,9.01,34180,1160.874224,735.2484618,Mage,#25BAA4,9,1,25
3498,Vladimir,9.01,73169,2109.72582,710.7143313,Mage,#25BAA4,9,1,25
3499,Volibear,9.01,39152,2211.13101,476.1548279,Fighter,#664A40,9,1,25
3500,Warwick,9.01,81822,2652.776341,452.3983751,Fighter,#664A40,9,1,25
3501,Wukong,9.01,56941,1542.177208,599.0585191,Fighter,#664A40,9,1,25
3502,Xayah,9.01,43442,994.154379,614.6257697,Marksman,#0D1F22,9,1,25
3503,Xerath,9.01,73722,756.4712686,791.5386046,Mage,#25BAA4,9,1,25
3504,Xin Zhao,9.01,107228,2171.846716,519.5174198,Fighter,#664A40,9,1,25
3505,Yasuo,9.01,231873,1607.062058,658.6071444,Assassin,#ED2941,9,1,25
3506,Yorick,9.01,29689,1927.91045,643.642369,Fighter,#664A40,9,1,25
3507,Zac,9.01,21714,3076.376592,417.3978261,Tank,#393663,9,1,25
3508,Zed,9.01,139318,1246.46961,734.0384148,Assassin,#ED2941,9,1,25
3509,Ziggs,9.01,37431,804.5746554,807.7510085,Mage,#25BAA4,9,1,25
3510,Zilean,9.01,46666,1007.409846,455.7683297,Specialist,#EB8596,9,1,25
3511,Zoe,9.01,53641,956.5586655,726.6179069,Mage,#25BAA4,9,1,25
3512,Zyra,9.01,122808,794.5147905,680.2775752,Support,#FFB733,9,1,25
3513,Aatrox,9.02,12326,2099.956613,555.8232564,Fighter,#664A40,9,2,26
3514,Ahri,9.02,24310,1010.95872,684.1830892,Mage,#25BAA4,9,2,26
3515,Akali,9.02,15892,1481.728009,585.545171,Assassin,#ED2941,9,2,26
3516,Alistar,9.02,12166,2038.414424,248.1496002,Tank,#393663,9,2,26
3517,Amumu,9.02,8945,2196.125993,463.6375778,Tank,#393663,9,2,26
3518,Anivia,9.02,6772,1287.129107,626.3693696,Mage,#25BAA4,9,2,26
3519,Annie,9.02,9457,901.4568094,683.3618263,Mage,#25BAA4,9,2,26
3520,Ashe,9.02,15327,971.2773683,604.6142152,Marksman,#0D1F22,9,2,26
3521,Aurelion Sol,9.02,2515,1237.590951,648.3625527,Mage,#25BAA4,9,2,26
3522,Azir,9.02,2780,1012.512731,663.2164277,Specialist,#EB8596,9,2,26
3523,Bard,9.02,7459,1132.880566,433.7230811,Support,#FFB733,9,2,26
3524,Blitzcrank,9.02,15979,1558.508736,312.5115591,Support,#FFB733,9,2,26
3525,Brand,9.02,21077,877.2490238,702.7993829,Mage,#25BAA4,9,2,26
3526,Braum,9.02,11815,1494.410888,224.6382697,Tank,#393663,9,2,26
3527,Caitlyn,9.02,25613,951.0691386,639.3447761,Marksman,#0D1F22,9,2,26
3528,Camille,9.02,10385,1858.741134,493.1869423,Fighter,#664A40,9,2,26
3529,Cassiopeia,9.02,7424,1178.152884,697.3926032,Mage,#25BAA4,9,2,26
3530,Cho'Gath,9.02,7190,2300.195168,551.0406605,Specialist,#EB8596,9,2,26
3531,Corki,9.02,2741,1135.456786,750.6132624,Marksman,#0D1F22,9,2,26
3532,Darius,9.02,23689,1950.413379,574.4137897,Fighter,#664A40,9,2,26
3533,Diana,9.02,10269,1515.730804,664.5692998,Fighter,#664A40,9,2,26
3534,Dr. Mundo,9.02,5143,2695.600008,593.3485319,Fighter,#664A40,9,2,26
3535,Draven,9.02,17992,1143.846155,701.3793438,Marksman,#0D1F22,9,2,26
3536,Ekko,9.02,16314,1682.374509,635.9324211,Assassin,#ED2941,9,2,26
3537,Elise,9.02,5114,1448.62759,538.6797515,Fighter,#664A40,9,2,26
3538,Evelynn,9.02,8375,1506.109854,596.5229156,Assassin,#ED2941,9,2,26
3539,Ezreal,9.02,36736,937.263092,747.50586,Marksman,#0D1F22,9,2,26
3540,Fiddlesticks,9.02,6976,1227.288105,544.8988167,Specialist,#EB8596,9,2,26
3541,Fiora,9.02,12230,1963.451346,608.0698076,Assassin,#ED2941,9,2,26
3542,Fizz,9.02,13027,1184.464236,626.4975644,Assassin,#ED2941,9,2,26
3543,Galio,9.02,12269,1742.323559,553.0568424,Tank,#393663,9,2,26
3544,Gangplank,9.02,5204,1413.470408,673.0501909,Specialist,#EB8596,9,2,26
3545,Garen,9.02,22602,2294.189361,566.7283579,Fighter,#664A40,9,2,26
3546,Gnar,9.02,4898,1601.435926,588.9693933,Specialist,#EB8596,9,2,26
3547,Gragas,9.02,5318,1941.069435,511.0838499,Tank,#393663,9,2,26
3548,Graves,9.02,14145,1592.186213,576.2490082,Specialist,#EB8596,9,2,26
3549,Hecarim,9.02,5979,2299.829326,499.0825489,Fighter,#664A40,9,2,26
3550,Heimerdinger,9.02,7067,959.5049847,793.0990544,Specialist,#EB8596,9,2,26
3551,Illaoi,9.02,10677,2150.485131,754.9393794,Fighter,#664A40,9,2,26
3552,Irelia,9.02,13732,1727.01034,561.3977566,Fighter,#664A40,9,2,26
3553,Ivern,9.02,1657,1212.607272,284.6090129,Support,#FFB733,9,2,26
3554,Janna,9.02,12377,944.4541095,272.45868,Support,#FFB733,9,2,26
3555,Jarvan IV,9.02,13011,1978.413493,470.9649917,Fighter,#664A40,9,2,26
3556,Jax,9.02,33835,1718.259508,515.9257721,Assassin,#ED2941,9,2,26
3557,Jayce,9.02,6139,1270.82519,719.5641252,Mage,#25BAA4,9,2,26
3558,Jhin,9.02,33897,954.1028681,652.5172428,Marksman,#0D1F22,9,2,26
3559,Jinx,9.02,27695,980.733484,650.3491149,Marksman,#0D1F22,9,2,26
3560,Kai'Sa,9.02,40533,1078.520052,611.824897,Marksman,#0D1F22,9,2,26
3561,Kalista,9.02,3965,1148.492034,609.1735608,Marksman,#0D1F22,9,2,26
3562,Karma,9.02,10312,995.0119853,450.5972314,Support,#FFB733,9,2,26
3563,Karthus,9.02,12688,1261.80784,915.9138018,Mage,#25BAA4,9,2,26
3564,Kassadin,9.02,8989,1646.592434,647.8442205,Assassin,#ED2941,9,2,26
3565,Katarina,9.02,11291,1413.387879,734.8660244,Assassin,#ED2941,9,2,26
3566,Kayle,9.02,3122,1435.582405,555.5842833,Specialist,#EB8596,9,2,26
3567,Kayn,9.02,33428,2235.67645,550.6223065,Assassin,#ED2941,9,2,26
3568,Kennen,9.02,5817,1155.591611,650.3400811,Specialist,#EB8596,9,2,26
3569,Kha'Zix,9.02,21843,1982.78701,537.0403325,Assassin,#ED2941,9,2,26
3570,Kindred,9.02,6583,1735.861072,579.6694728,Marksman,#0D1F22,9,2,26
3571,Kled,9.02,8070,2087.068064,611.6369931,Fighter,#664A40,9,2,26
3572,Kog'Maw,9.02,2683,1062.203968,766.9611765,Marksman,#0D1F22,9,2,26
3573,LeBlanc,9.02,12064,1053.834894,641.7546039,Mage,#25BAA4,9,2,26
3574,Lee Sin,9.02,22344,2010.862844,462.244266,Fighter,#664A40,9,2,26
3575,Leona,9.02,22294,1660.023119,244.2080765,Tank,#393663,9,2,26
3576,Lissandra,9.02,13457,1168.85292,610.5147364,Mage,#25BAA4,9,2,26
3577,Lucian,9.02,45547,1132.263199,637.1876022,Marksman,#0D1F22,9,2,26
3578,Lulu,9.02,13039,776.3463586,229.4379286,Support,#FFB733,9,2,26
3579,Lux,9.02,39573,755.4764031,630.0348836,Mage,#25BAA4,9,2,26
3580,Malphite,9.02,10939,1789.930682,551.5576,Tank,#393663,9,2,26
3581,Malzahar,9.02,12790,892.8293039,679.6907043,Mage,#25BAA4,9,2,26
3582,Maokai,9.02,4061,2393.543539,498.9256173,Tank,#393663,9,2,26
3583,Master Yi,9.02,22046,1912.510471,568.3116923,Assassin,#ED2941,9,2,26
3584,Miss Fortune,9.02,25408,959.890863,667.1800878,Marksman,#0D1F22,9,2,26
3585,Mordekaiser,9.02,5576,1956.973619,675.3260761,Fighter,#664A40,9,2,26
3586,Morgana,9.02,27040,1009.942237,440.0310189,Support,#FFB733,9,2,26
3587,Nami,9.02,25106,1047.433173,296.3218355,Support,#FFB733,9,2,26
3588,Nasus,9.02,25563,2351.751359,589.8930977,Fighter,#664A40,9,2,26
3589,Nautilus,9.02,8849,1834.943128,340.7560985,Tank,#393663,9,2,26
3590,Neeko,9.02,0,0,0,Mage,#25BAA4,9,2,26
3591,Nidalee,9.02,4729,1834.656958,563.8949355,Specialist,#EB8596,9,2,26
3592,Nocturne,9.02,11122,1885.654418,508.7386196,Assassin,#ED2941,9,2,26
3593,Nunu,9.02,6634,3092.591709,384.2098615,Tank,#393663,9,2,26
3594,Olaf,9.02,4594,2146.327247,571.4640807,Fighter,#664A40,9,2,26
3595,Orianna,9.02,9004,935.6404689,664.8435586,Mage,#25BAA4,9,2,26
3596,Ornn,9.02,6816,1957.460307,509.7052866,Tank,#393663,9,2,26
3597,Pantheon,9.02,13594,1400.388937,583.5240919,Fighter,#664A40,9,2,26
3598,Poppy,9.02,7441,2096.293886,519.7236824,Tank,#393663,9,2,26
3599,Pyke,9.02,22262,1452.289317,343.4181413,Support,#FFB733,9,2,26
3600,Quinn,9.02,4396,1099.308278,666.7004956,Specialist,#EB8596,9,2,26
3601,Rakan,9.02,6123,1247.318867,233.2922348,Support,#FFB733,9,2,26
3602,Rammus,9.02,9850,2651.179738,467.5247806,Tank,#393663,9,2,26
3603,Rek'Sai,9.02,1858,2096.020938,491.7329441,Fighter,#664A40,9,2,26
3604,Renekton,9.02,16612,1987.781988,572.7393621,Fighter,#664A40,9,2,26
3605,Rengar,9.02,12837,1890.194459,565.5712374,Fighter,#664A40,9,2,26
3606,Riven,9.02,23263,1689.822635,540.2054193,Assassin,#ED2941,9,2,26
3607,Rumble,9.02,4015,1534.470541,715.7607892,Mage,#25BAA4,9,2,26
3608,Ryze,9.02,4857,1338.153336,638.8683573,Mage,#25BAA4,9,2,26
3609,Sejuani,9.02,12607,2416.363337,413.6955451,Tank,#393663,9,2,26
3610,Shaco,9.02,10729,1500.323576,469.9848161,Assassin,#ED2941,9,2,26
3611,Shen,9.02,7127,1978.899527,389.0897898,Tank,#393663,9,2,26
3612,Shyvana,9.02,11996,2200.042385,541.4398774,Fighter,#664A40,9,2,26
3613,Singed,9.02,4067,1924.509694,613.0387843,Specialist,#EB8596,9,2,26
3614,Sion,9.02,15296,2683.757164,548.7150355,Tank,#393663,9,2,26
3615,Sivir,9.02,19894,978.2336106,653.152412,Marksman,#0D1F22,9,2,26
3616,Skarner,9.02,1429,2281.393213,328.4778374,Fighter,#664A40,9,2,26
3617,Sona,9.02,19022,1164.862066,392.0448623,Support,#FFB733,9,2,26
3618,Soraka,9.02,19039,1293.244898,249.0480077,Support,#FFB733,9,2,26
3619,Swain,9.02,7008,1671.752957,714.1444416,Mage,#25BAA4,9,2,26
3620,Sylas,9.02,0,0,0,Mage,#25BAA4,9,2,26
3621,Syndra,9.02,5675,915.4404647,709.9784314,Mage,#25BAA4,9,2,26
3622,Tahm Kench,9.02,5476,2143.561519,398.4024937,Support,#FFB733,9,2,26
3623,Taliyah,9.02,1675,1210.144073,712.1580429,Mage,#25BAA4,9,2,26
3624,Talon,9.02,9803,1308.650373,654.849125,Assassin,#ED2941,9,2,26
3625,Taric,9.02,5493,1751.836432,193.2598333,Support,#FFB733,9,2,26
3626,Teemo,9.02,17247,1080.291616,787.299861,Specialist,#EB8596,9,2,26
3627,Thresh,9.02,42833,1271.854955,267.6312094,Support,#FFB733,9,2,26
3628,Tristana,9.02,17520,1010.500732,597.8387059,Marksman,#0D1F22,9,2,26
3629,Trundle,9.02,3665,2421.392306,433.8846156,Fighter,#664A40,9,2,26
3630,Tryndamere,9.02,15894,2205.163952,546.7713763,Assassin,#ED2941,9,2,26
3631,Twisted Fate,9.02,4868,1078.626837,615.2612437,Mage,#25BAA4,9,2,26
3632,Twitch,9.02,12323,1123.327485,654.2309443,Marksman,#0D1F22,9,2,26
3633,Udyr,9.02,16820,2179.108499,400.7872994,Fighter,#664A40,9,2,26
3634,Urgot,9.02,13834,1890.092189,575.2637472,Fighter,#664A40,9,2,26
3635,Varus,9.02,7731,961.5691223,594.8472156,Marksman,#0D1F22,9,2,26
3636,Vayne,9.02,40145,1128.467807,611.5292474,Marksman,#0D1F22,9,2,26
3637,Veigar,9.02,21589,859.2072269,669.2776439,Mage,#25BAA4,9,2,26
3638,Vel'Koz,9.02,15303,772.5442474,767.032667,Mage,#25BAA4,9,2,26
3639,Vi,9.02,11712,1890.892573,483.5446412,Fighter,#664A40,9,2,26
3640,Viktor,9.02,5910,1126.258435,746.796893,Mage,#25BAA4,9,2,26
3641,Vladimir,9.02,15528,2094.794233,716.338729,Mage,#25BAA4,9,2,26
3642,Volibear,9.02,9515,2247.558658,483.6411167,Fighter,#664A40,9,2,26
3643,Warwick,9.02,15360,2621.377215,423.4599599,Fighter,#664A40,9,2,26
3644,Wukong,9.02,8540,1520.507689,574.2296984,Fighter,#664A40,9,2,26
3645,Xayah,9.02,7558,959.863059,600.6265291,Marksman,#0D1F22,9,2,26
3646,Xerath,9.02,12773,733.3128314,797.128645,Mage,#25BAA4,9,2,26
3647,Xin Zhao,9.02,23054,2168.79506,501.2145924,Fighter,#664A40,9,2,26
